高校名称,学科,x轴,y轴,类别
北京工业大学,血液学,0.004 ,-2.041 ,学科特色
北京工业大学,眼科学,0.006 ,-2.090 ,学科特色
北京工业大学,遥感技术,0.074 ,3.273 ,学科特色
北京工业大学,药理学及药剂学,0.019 ,2.626 ,学科特色
北京工业大学,冶金与冶金工程,0.453 ,2.185 ,学科特色
北京工业大学,医学检验技术,0.007 ,-2.285 ,学科特色
北京工业大学,医学研究和实验,0.033 ,2.471 ,学科特色
北京工业大学,医药化学,0.054 ,2.400 ,学科特色
北京工业大学,仪器及仪表学,0.139 ,2.708 ,学科特色
北京工业大学,移植学,0.010 ,-2.214 ,学科特色
北京工业大学,遗传学与遗传,0.006 ,-2.083 ,学科特色
北京工业大学,应用化学,0.060 ,2.070 ,学科特色
北京工业大学,应用数学,0.168 ,2.100 ,学科特色
北京工业大学,应用物理,0.239 ,2.525 ,学科特色
北京工业大学,有机化学,0.076 ,2.690 ,学科特色
北京工业大学,与其它学科有关的物理学,0.226 ,2.016 ,学科特色
北京工业大学,原子核科学与技术,0.042 ,2.739 ,学科特色
北京工业大学,运动科学,0.009 ,2.439 ,学科特色
北京工业大学,运营研究与管理,0.107 ,2.605 ,学科特色
北京工业大学,植物学,0.001 ,2.477 ,学科特色
北京工业大学,制造工程,0.222 ,2.634 ,学科特色
北京工业大学,肿瘤学,0.019 ,2.500 ,学科特色
北京工业大学,周围性血管疾病学,0.007 ,2.537 ,学科特色
北京工业大学,自动化及控制系统,0.158 ,2.878 ,学科特色
北京航空航天大学,保健学与保健服务,0.032 ,2.705 ,中国领先
北京航空航天大学,材料科学，表征与试验,0.770 ,2.719 ,中国领先
北京航空航天大学,材料科学，多学科,0.634 ,2.606 ,中国领先
北京航空航天大学,材料科学，纺织品,0.091 ,2.989 ,中国领先
北京航空航天大学,材料科学，复合材料,1.259 ,2.681 ,中国领先
北京航空航天大学,材料科学，涂料与薄膜,0.528 ,2.344 ,中国领先
北京航空航天大学,采矿与矿物加工工程,0.114 ,2.188 ,中国领先
北京航空航天大学,肠胃科学与肝病学,0.002 ,3.462 ,中国领先
北京航空航天大学,成像学与摄影工艺,1.014 ,3.148 ,中国领先
北京航空航天大学,船舶工程,0.481 ,2.489 ,中国领先
北京航空航天大学,地理与物理,0.123 ,3.694 ,中国领先
北京航空航天大学,地球化学与地球物理,0.196 ,3.138 ,中国领先
北京航空航天大学,地球科学，多学科,0.093 ,2.725 ,中国领先
北京航空航天大学,地质工程,0.117 ,2.334 ,中国领先
北京航空航天大学,电化学,0.556 ,2.659 ,中国领先
北京航空航天大学,电机与电子工程,0.804 ,2.631 ,中国领先
北京航空航天大学,电信科学,0.832 ,2.728 ,中国领先
北京航空航天大学,动物学,0.009 ,2.000 ,中国领先
北京航空航天大学,毒理学,0.017 ,-2.246 ,中国领先
北京航空航天大学,多学科科学,0.212 ,3.046 ,中国领先
北京航空航天大学,放射学，核子医学与医学成像学,0.070 ,2.966 ,中国领先
北京航空航天大学,分析化学,0.254 ,2.274 ,中国领先
北京航空航天大学,风湿病学,0.017 ,2.517 ,中国领先
北京航空航天大学,高分子科学,0.238 ,-1.446 ,中国领先
北京航空航天大学,工程，多学科,1.266 ,2.779 ,中国领先
北京航空航天大学,工业工程,0.868 ,2.834 ,中国领先
北京航空航天大学,公共，环境，职业健康,0.025 ,2.753 ,中国领先
北京航空航天大学,光谱学,0.122 ,3.611 ,中国领先
北京航空航天大学,光学,0.555 ,2.171 ,中国领先
北京航空航天大学,海洋工程,0.061 ,2.300 ,中国领先
北京航空航天大学,海洋及淡水生物学,0.002 ,-2.079 ,中国领先
北京航空航天大学,海洋学,0.094 ,2.602 ,中国领先
北京航空航天大学,航空航天科学,5.586 ,2.836 ,中国领先
北京航空航天大学,核物理,1.078 ,2.417 ,中国领先
北京航空航天大学,护理学,0.003 ,-1.793 ,中国领先
北京航空航天大学,化学，多学科,0.315 ,2.714 ,中国领先
北京航空航天大学,化学工程,0.150 ,2.673 ,中国领先
北京航空航天大学,环境工程,0.176 ,3.036 ,中国领先
北京航空航天大学,环境科学,0.123 ,2.697 ,中国领先
北京航空航天大学,机器人学,1.322 ,2.488 ,中国领先
北京航空航天大学,机械工程,1.274 ,2.702 ,中国领先
北京航空航天大学,计算机科学，控制论,0.785 ,2.905 ,中国领先
北京航空航天大学,计算机科学，跨学科应用,0.539 ,2.669 ,中国领先
北京航空航天大学,计算机科学，人工智能,0.776 ,2.706 ,中国领先
北京航空航天大学,计算机科学，软件工程,1.002 ,2.446 ,中国领先
北京航空航天大学,计算机科学，信息系统,0.858 ,2.645 ,中国领先
北京航空航天大学,计算机科学，硬件,0.725 ,2.464 ,中国领先
北京航空航天大学,计算机科学理论与方法,0.702 ,2.654 ,中国领先
北京航空航天大学,建筑与建筑技术,0.125 ,2.996 ,中国领先
北京航空航天大学,交通科技,0.900 ,2.972 ,中国领先
北京航空航天大学,矫形技术,0.036 ,2.862 ,中国领先
北京航空航天大学,教育科学,0.048 ,2.613 ,中国领先
北京航空航天大学,结晶学,0.099 ,-1.959 ,中国领先
北京航空航天大学,解剖学与形态学,0.056 ,-1.806 ,中国领先
北京航空航天大学,康复学,0.015 ,-1.790 ,中国领先
北京航空航天大学,矿物学,0.013 ,-2.120 ,中国领先
北京航空航天大学,昆虫学,0.009 ,2.699 ,中国领先
北京航空航天大学,力学,0.923 ,2.549 ,中国领先
北京航空航天大学,历史与哲学科学,0.009 ,-2.301 ,中国领先
北京航空航天大学,粒子与场物理,0.983 ,3.027 ,中国领先
北京航空航天大学,流体与等离子体物理,0.445 ,2.170 ,中国领先
北京航空航天大学,逻辑学,0.018 ,3.239 ,中国领先
北京航空航天大学,免疫学,0.001 ,-2.250 ,中国领先
北京航空航天大学,纳米科学与纳米技术,0.608 ,2.829 ,中国领先
北京航空航天大学,内分泌与代谢医学,0.013 ,3.187 ,中国领先
北京航空航天大学,能源与燃料,0.394 ,3.050 ,中国领先
北京航空航天大学,凝聚态物理,0.473 ,3.627 ,中国领先
北京航空航天大学,农业，多学科,0.014 ,3.961 ,中国领先
北京航空航天大学,农业工程,0.084 ,2.468 ,中国领先
北京航空航天大学,农业经济与政策,0.077 ,3.106 ,中国领先
北京航空航天大学,皮肤科,0.012 ,-1.725 ,中国领先
北京航空航天大学,气象学与大气科学,0.113 ,2.647 ,中国领先
北京航空航天大学,热力学,0.711 ,3.013 ,中国领先
北京航空航天大学,神经病学,0.014 ,3.099 ,中国领先
北京航空航天大学,神经科学,0.039 ,2.934 ,中国领先
北京航空航天大学,神经影像学,0.057 ,2.897 ,中国领先
北京航空航天大学,生理学,0.014 ,-2.099 ,中国领先
北京航空航天大学,生态学,0.012 ,2.641 ,中国领先
北京航空航天大学,生物材料科学,0.376 ,2.512 ,中国领先
北京航空航天大学,生物多样性保护,0.017 ,4.288 ,中国领先
北京航空航天大学,生物化学研究方法,0.034 ,2.415 ,中国领先
北京航空航天大学,生物化学与分子生物学,0.014 ,2.486 ,中国领先
北京航空航天大学,生物技术和应用微生物学,0.040 ,2.199 ,中国领先
北京航空航天大学,生物物理学,0.098 ,-1.978 ,中国领先
北京航空航天大学,生物学,0.063 ,-1.018 ,中国领先
北京航空航天大学,生物医学工程,0.465 ,2.367 ,中国领先
北京航空航天大学,声学,0.556 ,2.686 ,中国领先
北京航空航天大学,石油工程,0.025 ,-1.805 ,中国领先
北京航空航天大学,食品科学与技术,0.006 ,2.659 ,中国领先
北京航空航天大学,数学,0.135 ,-1.438 ,中国领先
北京航空航天大学,数学的跨学科应用,0.904 ,2.839 ,中国领先
北京航空航天大学,数学物理学,0.441 ,-1.281 ,中国领先
北京航空航天大学,数学与计算生物学,0.166 ,2.399 ,中国领先
北京航空航天大学,水资源,0.027 ,2.593 ,中国领先
北京航空航天大学,陶瓷材料科学,0.317 ,2.333 ,中国领先
北京航空航天大学,天文学与天体物理学,0.507 ,2.815 ,中国领先
北京航空航天大学,听力学及言语语言病理学,0.054 ,2.527 ,中国领先
北京航空航天大学,统计与概率,0.119 ,2.707 ,中国领先
北京航空航天大学,土木工程,0.256 ,2.834 ,中国领先
北京航空航天大学,土壤科学,0.008 ,2.856 ,中国领先
北京航空航天大学,外科,0.020 ,2.232 ,中国领先
北京航空航天大学,微生物学,0.005 ,3.362 ,中国领先
北京航空航天大学,无机化学与核化学,0.069 ,2.008 ,中国领先
北京航空航天大学,物理，原子，分子，化学制品,0.138 ,-1.239 ,中国领先
北京航空航天大学,物理化学,0.398 ,2.639 ,中国领先
北京航空航天大学,细胞生物学,0.015 ,2.295 ,中国领先
北京航空航天大学,显微镜学,0.294 ,2.568 ,中国领先
北京航空航天大学,心理学,0.019 ,2.222 ,中国领先
北京航空航天大学,心脏和心血管系统,0.009 ,-0.227 ,中国领先
北京航空航天大学,血液学,0.006 ,-2.246 ,中国领先
北京航空航天大学,牙科，口腔外科，口腔医学,0.026 ,2.474 ,中国领先
北京航空航天大学,眼科学,0.017 ,4.093 ,中国领先
北京航空航天大学,遥感技术,0.852 ,3.249 ,中国领先
北京航空航天大学,药理学及药剂学,0.004 ,2.301 ,中国领先
北京航空航天大学,冶金与冶金工程,0.813 ,2.325 ,中国领先
北京航空航天大学,医学信息学,0.116 ,2.961 ,中国领先
北京航空航天大学,医学研究和实验,0.020 ,-2.081 ,中国领先
北京航空航天大学,医药化学,0.005 ,3.091 ,中国领先
北京航空航天大学,仪器及仪表学,1.264 ,2.692 ,中国领先
北京航空航天大学,移植学,0.019 ,-2.237 ,中国领先
北京航空航天大学,遗传学与遗传,0.004 ,2.043 ,中国领先
北京航空航天大学,营养学与膳食学,0.003 ,-2.217 ,中国领先
北京航空航天大学,应用化学,0.060 ,2.469 ,中国领先
北京航空航天大学,应用数学,0.337 ,2.344 ,中国领先
北京航空航天大学,应用物理,0.557 ,2.721 ,中国领先
北京航空航天大学,有机化学,0.011 ,-2.179 ,中国领先
北京航空航天大学,与其它学科有关的物理学,0.625 ,2.264 ,中国领先
北京航空航天大学,原子核科学与技术,0.245 ,2.260 ,中国领先
北京航空航天大学,运动科学,0.013 ,2.010 ,中国领先
北京航空航天大学,运营研究与管理,0.856 ,2.467 ,中国领先
北京航空航天大学,植物学,0.006 ,2.410 ,中国领先
北京航空航天大学,制造工程,1.060 ,2.782 ,中国领先
北京航空航天大学,肿瘤学,0.009 ,3.267 ,中国领先
北京航空航天大学,周围性血管疾病学,0.020 ,-2.101 ,中国领先
北京航空航天大学,自动化及控制系统,1.805 ,2.842 ,中国领先
北京化工大学,保健学与保健服务,0.002 ,3.225 ,学科特色
北京化工大学,材料科学，表征与试验,0.132 ,2.664 ,学科特色
北京化工大学,材料科学，多学科,0.339 ,2.443 ,学科特色
北京化工大学,材料科学，纺织品,0.210 ,2.738 ,学科特色
北京化工大学,材料科学，复合材料,0.518 ,2.429 ,学科特色
北京化工大学,材料科学，涂料与薄膜,0.375 ,2.480 ,学科特色
北京化工大学,材料科学，纸张与木材,0.083 ,2.360 ,学科特色
北京化工大学,采矿与矿物加工工程,0.015 ,-1.968 ,学科特色
北京化工大学,成像学与摄影工艺,0.230 ,5.335 ,学科特色
北京化工大学,电化学,0.501 ,2.429 ,学科特色
北京化工大学,电机与电子工程,0.071 ,3.456 ,学科特色
北京化工大学,电信科学,0.039 ,5.121 ,学科特色
北京化工大学,毒理学,0.039 ,-2.260 ,学科特色
北京化工大学,多学科科学,0.066 ,2.862 ,学科特色
北京化工大学,分析化学,0.311 ,2.372 ,学科特色
北京化工大学,高分子科学,0.933 ,2.110 ,学科特色
北京化工大学,工程，多学科,0.113 ,2.884 ,学科特色
北京化工大学,工业工程,0.026 ,-1.953 ,学科特色
北京化工大学,公共，环境，职业健康,0.004 ,3.349 ,学科特色
北京化工大学,光谱学,0.195 ,3.222 ,学科特色
北京化工大学,光学,0.046 ,2.912 ,学科特色
北京化工大学,海洋及淡水生物学,0.003 ,-2.301 ,学科特色
北京化工大学,核物理,0.010 ,-1.784 ,学科特色
北京化工大学,湖沼(生物)学,0.020 ,-2.301 ,学科特色
北京化工大学,化学，多学科,0.467 ,2.551 ,学科特色
北京化工大学,化学工程,0.721 ,2.278 ,学科特色
北京化工大学,环境工程,0.259 ,2.528 ,学科特色
北京化工大学,环境科学,0.093 ,2.609 ,学科特色
北京化工大学,机器人学,0.041 ,3.106 ,学科特色
北京化工大学,机械工程,0.080 ,2.396 ,学科特色
北京化工大学,计算机科学，控制论,0.123 ,3.279 ,学科特色
北京化工大学,计算机科学，跨学科应用,0.074 ,2.184 ,学科特色
北京化工大学,计算机科学，人工智能,0.110 ,3.180 ,学科特色
北京化工大学,计算机科学，软件工程,0.039 ,2.936 ,学科特色
北京化工大学,计算机科学，信息系统,0.065 ,2.763 ,学科特色
北京化工大学,计算机科学，硬件,0.051 ,3.279 ,学科特色
北京化工大学,计算机科学理论与方法,0.072 ,2.918 ,学科特色
北京化工大学,建筑与建筑技术,0.032 ,-1.977 ,学科特色
北京化工大学,交通科技,0.070 ,3.386 ,学科特色
北京化工大学,结晶学,0.128 ,2.185 ,学科特色
北京化工大学,进化生物学,0.009 ,2.921 ,学科特色
北京化工大学,矿物学,0.045 ,-2.047 ,学科特色
北京化工大学,力学,0.056 ,2.415 ,学科特色
北京化工大学,粒子与场物理,0.008 ,-1.815 ,学科特色
北京化工大学,流体与等离子体物理,0.033 ,-1.809 ,学科特色
北京化工大学,免疫学,0.008 ,3.183 ,学科特色
北京化工大学,纳米科学与纳米技术,0.435 ,2.745 ,学科特色
北京化工大学,内分泌与代谢医学,0.005 ,3.142 ,学科特色
北京化工大学,能源与燃料,0.393 ,2.761 ,学科特色
北京化工大学,凝聚态物理,0.242 ,3.338 ,学科特色
北京化工大学,农学,0.014 ,3.367 ,学科特色
北京化工大学,农业，多学科,0.045 ,2.821 ,学科特色
北京化工大学,农业工程,0.469 ,2.643 ,学科特色
北京化工大学,气象学与大气科学,0.036 ,3.304 ,学科特色
北京化工大学,热力学,0.224 ,2.105 ,学科特色
北京化工大学,神经病学,0.002 ,2.575 ,学科特色
北京化工大学,神经科学,0.002 ,-1.542 ,学科特色
北京化工大学,生理学,0.002 ,2.342 ,学科特色
北京化工大学,生态学,0.006 ,2.775 ,学科特色
北京化工大学,生物材料科学,0.369 ,2.689 ,学科特色
北京化工大学,生物化学研究方法,0.105 ,-0.776 ,学科特色
北京化工大学,生物化学与分子生物学,0.064 ,2.086 ,学科特色
北京化工大学,生物技术和应用微生物学,0.203 ,2.435 ,学科特色
北京化工大学,生物物理学,0.119 ,2.666 ,学科特色
北京化工大学,生物医学工程,0.063 ,2.222 ,学科特色
北京化工大学,声学,0.088 ,3.268 ,学科特色
北京化工大学,石油工程,0.125 ,2.327 ,学科特色
北京化工大学,食品科学与技术,0.069 ,2.511 ,学科特色
北京化工大学,数学,0.032 ,2.166 ,学科特色
北京化工大学,数学的跨学科应用,0.109 ,3.313 ,学科特色
北京化工大学,数学物理学,0.026 ,-1.797 ,学科特色
北京化工大学,数学与计算生物学,0.057 ,2.699 ,学科特色
北京化工大学,水资源,0.052 ,2.057 ,学科特色
北京化工大学,陶瓷材料科学,0.144 ,2.698 ,学科特色
北京化工大学,土木工程,0.031 ,2.594 ,学科特色
北京化工大学,土壤科学,0.008 ,-2.235 ,学科特色
北京化工大学,外科,0.001 ,-2.301 ,学科特色
北京化工大学,微生物学,0.049 ,3.161 ,学科特色
北京化工大学,无机化学与核化学,0.217 ,2.461 ,学科特色
北京化工大学,物理，原子，分子，化学制品,0.174 ,2.118 ,学科特色
北京化工大学,物理化学,0.490 ,2.339 ,学科特色
北京化工大学,细胞生物学,0.013 ,2.906 ,学科特色
北京化工大学,牙科，口腔外科，口腔医学,0.015 ,2.536 ,学科特色
北京化工大学,药理学及药剂学,0.026 ,-1.805 ,学科特色
北京化工大学,冶金与冶金工程,0.111 ,2.117 ,学科特色
北京化工大学,医学研究和实验,0.013 ,2.908 ,学科特色
北京化工大学,医药法律,0.009 ,-2.274 ,学科特色
北京化工大学,医药化学,0.074 ,-1.239 ,学科特色
北京化工大学,仪器及仪表学,0.208 ,2.746 ,学科特色
北京化工大学,遗传学与遗传,0.008 ,3.025 ,学科特色
北京化工大学,营养学与膳食学,0.029 ,2.812 ,学科特色
北京化工大学,应用化学,0.295 ,2.062 ,学科特色
